index,breed_model,breed_CIDD,disease,genetic_disease,effective_ingredients,food
24,Boston_bull,Boston terrier,Deafness,1.0,"Beef liver, Brown rice",Beef liver & Brown rice Bowl
24,Boston_bull,Boston terrier,Deafness,1.0,"Beef liver, Oats",Beef liver & Oats Porridge
24,Boston_bull,Boston terrier,Deafness,1.0,"Salmon, Sweet potato, Broccoli, Spinach, Blueberry",Brain Boost Salmon Bowl
24,Boston_bull,Boston terrier,Corneal dystrophy,1.0,"Salmon, Sardines, Carrot",Salmon & Sardines Stew with Carrot
24,Boston_bull,Boston terrier,Corneal dystrophy,1.0,"Salmon, Carrot, Kale",Salmon with Carrot & Kale
24,Boston_bull,Boston terrier,Deafness,1.0,"Herring, Kale, Oats",Herring & Kale Oat Porridge
24,Boston_bull,Boston terrier,Deafness,1.0,"Mackerel, Bell pepper, Brown rice",Mackerel & Bell pepper Brown Rice Bowl
24,Boston_bull,Boston terrier,Deafness,1.0,"Mackerel, Bell pepper, Oats",Mackerel & Bell pepper Oat Porridge
24,Boston_bull,Boston terrier,Deafness,1.0,"Beef, Sweet potato, Bell pepper, Kale, Flaxseed",Nerve Care Beef Mix
24,Boston_bull,Boston terrier,Deafness,1.0,"Sardine, Brown rice, Spinach, Asparagus, Pumpkin seeds",Neuro Shield Sardine Stew
24,Boston_bull,Boston terrier,Deafness,1.0,"Oysters, Sweet potato, Brown rice",Oysters & Sweet potato Brown Rice Bowl
24,Boston_bull,Boston terrier,Deafness,1.0,"Oysters, Sweet potato, Oats",Oysters & Sweet potato Oat Porridge
24,Boston_bull,Boston terrier,Deafness,1.0,"Salmon, Broccoli, Brown rice",Salmon & Broccoli Brown Rice Bowl
24,Boston_bull,Boston terrier,Deafness,1.0,"Salmon, Spinach, Brown rice",Salmon & Spinach Brown Rice Bowl
24,Boston_bull,Boston terrier,"Craniomandibular osteopathy (""lion jaw"")",0.0,"Bone meal, Kale, Cod liver oil",Bone meal & Kale with Cod liver oil
24,Boston_bull,Boston terrier,Spina bifida,0.0,"Spinach, Beef Liver, Sardine, Pumpkin Seeds, Broccoli",Joint & Bone Support Stew
24,Boston_bull,Boston terrier,pattern baldness,1.0,"Pumpkin Seeds, Egg, Salmon, Carrot, Sardine, Sunflower Seeds",Skin & Coat Repair Bowl
24,Boston_bull,Boston terrier,"Craniomandibular osteopathy (""lion jaw"")",0.0,"Bone meal, Broccoli, Cod liver oil",Bone meal & Broccoli with Cod liver oil
24,Boston_bull,Boston terrier,Corneal dystrophy,1.0,"Salmon, Pumpkin, Carrot, Kale, Sunflower seeds",Vision Shield Salmon Stew #2
24,Boston_bull,Boston terrier,Corneal dystrophy,1.0,"Sardines, Carrot, Sweet potato",Sardines with Carrot & Sweet potato
24,Boston_bull,Boston terrier,Corneal dystrophy,1.0,"Sardines, Sweet potato, Sunflower seeds",Sardines & Sweet potato with Sunflower seeds
24,Boston_bull,Boston terrier,Corneal dystrophy,1.0,"Sardines, Kale, Sunflower seeds",Sardines & Kale with Sunflower seeds
24,Boston_bull,Boston terrier,Corneal dystrophy,1.0,"Salmon, Carrot, Sweet potato",Salmon with Carrot & Sweet potato
24,Boston_bull,Boston terrier,hypoplastic trachea,1.0,"Chicken Breast, Salmon, Sweet Potato, Blueberry",Airway Care Bowl
24,Boston_bull,Boston terrier,Deafness,1.0,"Beef, Asparagus, Brown rice",Beef & Asparagus Brown Rice Bowl
24,Boston_bull,Boston terrier,"Craniomandibular osteopathy (""lion jaw"")",0.0,"Bone meal, Broccoli, Bell pepper",Bone meal with Broccoli & Bell pepper
24,Boston_bull,Boston terrier,Fold dermatitis/pyoderma,1.0,"Beef, Sweet potato, Carrot, Spinach, Blueberry",Fur Renewal Beef Plate #5
24,Boston_bull,Boston terrier,Cleft lip/palate,1.0,"Beef liver, Sweet potato, Broccoli, Spinach, Pumpkin seeds",Wellness Beef liver Bowl #1
24,Boston_bull,Boston terrier,Corneal dystrophy,1.0,"Beef liver, Broccoli, Sunflower seeds",Beef liver & Broccoli with Sunflower seeds
24,Boston_bull,Boston terrier,Corneal dystrophy,1.0,"Beef liver, Spinach, Sunflower seeds",Beef liver & Spinach with Sunflower seeds
24,Boston_bull,Boston terrier,Corneal dystrophy,1.0,"Egg yolk, Sweet potato, Spinach, Carrot, Blueberry",Bright Eyes Egg yolk Bowl #1
24,Boston_bull,Boston terrier,Corneal dystrophy,1.0,"Sardine, Sweet potato, Kale, Broccoli, Blueberry",Clear Sight Sardine Dinner #3
24,Boston_bull,Boston terrier,Corneal dystrophy,1.0,"Beef, Sweet potato, Spinach, Carrot, Blueberry",Eye Protect Beef Plate
24,Boston_bull,Boston terrier,Corneal dystrophy,1.0,"Mackerel, Kale, Sunflower seeds",Mackerel & Kale with Sunflower seeds
24,Boston_bull,Boston terrier,Corneal dystrophy,1.0,"Mackerel, Pumpkin, Sunflower seeds",Mackerel & Pumpkin with Sunflower seeds
24,Boston_bull,Boston terrier,Corneal dystrophy,1.0,"Oysters, Broccoli, Sunflower seeds",Oysters & Broccoli with Sunflower seeds
24,Boston_bull,Boston terrier,Corneal dystrophy,1.0,"Egg (whole), Pumpkin, Broccoli, Spinach, Sunflower seeds",Retina Guard Egg Mix
24,Boston_bull,Boston terrier,Corneal dystrophy,1.0,"Salmon, Carrot, Pumpkin seeds",Salmon & Carrot with Pumpkin seeds
24,Boston_bull,Boston terrier,Corneal dystrophy,1.0,"Salmon, Carrot, Sunflower seeds",Salmon & Carrot with Sunflower seeds
24,Boston_bull,Boston terrier,Cleft lip/palate,1.0,"Beef, Sweet potato, Lentils",Beef & Sweet potato Lentils Stew
24,Boston_bull,Boston terrier,Cleft lip/palate,1.0,"Beef liver, Asparagus, Lentils",Beef liver & Asparagus Lentils Stew
24,Boston_bull,Boston terrier,Cleft lip/palate,1.0,"Beef liver, Broccoli, Lentils",Beef liver & Broccoli Lentils Stew
24,Boston_bull,Boston terrier,Cleft lip/palate,1.0,"Beef liver, Carrot, Lentils",Beef liver & Carrot Lentils Stew
24,Boston_bull,Boston terrier,Cleft lip/palate,1.0,"Beef liver, Spinach, Lentils",Beef liver & Spinach Lentils Stew
24,Boston_bull,Boston terrier,Cleft lip/palate,1.0,"Beef liver, Spinach, Pumpkin seeds",Beef liver & Spinach with Pumpkin seeds
24,Boston_bull,Boston terrier,Cleft lip/palate,1.0,"Eggs, Asparagus, Lentils",Eggs & Asparagus Lentils Stew
24,Boston_bull,Boston terrier,Cleft lip/palate,1.0,"Eggs, Carrot, Lentils",Eggs & Carrot Lentils Stew
24,Boston_bull,Boston terrier,Cleft lip/palate,1.0,"Eggs, Spinach, Lentils",Eggs & Spinach Lentils Stew
24,Boston_bull,Boston terrier,Cleft lip/palate,1.0,"Egg (whole), Pumpkin, Carrot, Broccoli, Pumpkin seeds",Health Guard Egg Mix
24,Boston_bull,Boston terrier,Cleft lip/palate,1.0,"Sardine, Pumpkin, Spinach, Asparagus, Pumpkin seeds",Nourish Sardine Stew
24,Boston_bull,Boston terrier,Cleft lip/palate,1.0,"Oysters, Asparagus, Lentils",Oysters & Asparagus Lentils Stew
24,Boston_bull,Boston terrier,Cleft lip/palate,1.0,"Oysters, Carrot, Lentils",Oysters & Carrot Lentils Stew
24,Boston_bull,Boston terrier,Cleft lip/palate,1.0,"Sardines, Broccoli, Lentils",Sardines & Broccoli Lentils Stew
24,Boston_bull,Boston terrier,Cataracts,1.0,"Egg yolk, Kale, Chickpeas",Egg yolk & Kale Chickpeas Stew
24,Boston_bull,Boston terrier,Cataracts,1.0,"Egg yolk, Spinach, Chickpeas",Egg yolk & Spinach Chickpeas Stew
24,Boston_bull,Boston terrier,Corneal dystrophy,1.0,"Herring, Pumpkin, Sunflower seeds",Herring & Pumpkin with Sunflower seeds
24,Boston_bull,Boston terrier,Corneal dystrophy,1.0,"Herring, Spinach, Sunflower seeds",Herring & Spinach with Sunflower seeds
24,Boston_bull,Boston terrier,Cataracts,1.0,"Herring, Pumpkin, Bell pepper, Chickpeas, Blueberry",Eye Protect Herring Plate
24,Boston_bull,Boston terrier,Cataracts,1.0,"Herring, Bell pepper, Chickpeas",Herring & Bell pepper Chickpeas Stew
24,Boston_bull,Boston terrier,Cataracts,1.0,"Herring, Corn, Chickpeas",Herring & Corn Chickpeas Stew
24,Boston_bull,Boston terrier,Cataracts,1.0,"Mackerel, Broccoli, Chickpeas",Mackerel & Broccoli Chickpeas Stew
24,Boston_bull,Boston terrier,Cataracts,1.0,"Mackerel, Peas, Chickpeas",Mackerel & Peas Chickpeas Stew
24,Boston_bull,Boston terrier,Cataracts,1.0,"Oysters, Bell pepper, Chickpeas",Oysters & Bell pepper Chickpeas Stew
24,Boston_bull,Boston terrier,Cataracts,1.0,"Oysters, Corn, Chickpeas",Oysters & Corn Chickpeas Stew
24,Boston_bull,Boston terrier,Cataracts,1.0,"Beef, Sweet potato, Spinach, Bell pepper, Sunflower seeds",Retina Guard Beef Mix
24,Boston_bull,Boston terrier,Cataracts,1.0,"Salmon, Kale, Chickpeas",Salmon & Kale Chickpeas Stew
24,Boston_bull,Boston terrier,Cataracts,1.0,"Salmon, Spinach, Chickpeas",Salmon & Spinach Chickpeas Stew
24,Boston_bull,Boston terrier,Cataracts,1.0,"Sardines, Broccoli, Chickpeas",Sardines & Broccoli Chickpeas Stew
24,Boston_bull,Boston terrier,Cataracts,1.0,"Sardines, Peas, Chickpeas",Sardines & Peas Chickpeas Stew
24,Boston_bull,Boston terrier,Cataracts,1.0,"Salmon, Sweet potato, Carrot, Kale, Sunflower seeds",Vision Shield Salmon Stew
24,Boston_bull,Boston terrier,Cleft lip/palate,1.0,"Beef liver, Spinach, Broccoli",Beef liver with Spinach & Broccoli
24,Boston_bull,Boston terrier,Cleft lip/palate,1.0,"Beef, Sweet potato, Broccoli, Spinach, Pumpkin seeds",Care Blend Beef Plate
24,Boston_bull,Boston terrier,Atopy,1.0,"Mackerel, Spinach, Chickpeas",Mackerel & Spinach Chickpeas Stew
24,Boston_bull,Boston terrier,Atopy,1.0,"Mackerel, Sweet potato, Chickpeas",Mackerel & Sweet potato Chickpeas Stew
24,Boston_bull,Boston terrier,Atopy,1.0,"Salmon, Sunflower Seeds, Pumpkin Seeds, Egg, Blueberry",Skin & Coat Repair Bowl
24,Boston_bull,Boston terrier,Atopy,1.0,"Oysters, Blueberries",Oysters & Blueberries Bowl
24,Boston_bull,Boston terrier,Atopy,1.0,"Oysters, Chickpeas",Oysters & Chickpeas Stew
24,Boston_bull,Boston terrier,Atopy,1.0,"Salmon, Broccoli, Blueberries",Salmon & Broccoli Bowl with Blueberries
24,Boston_bull,Boston terrier,Atopy,1.0,"Salmon, Broccoli, Chickpeas",Salmon & Broccoli Chickpeas Stew
24,Boston_bull,Boston terrier,Atopy,1.0,"Salmon, Kale, Chickpeas",Salmon & Kale Chickpeas Stew
24,Boston_bull,Boston terrier,Atopy,1.0,"Salmon, Spinach, Chickpeas",Salmon & Spinach Chickpeas Stew
24,Boston_bull,Boston terrier,Atopy,1.0,"Sardines, Broccoli, Chickpeas",Sardines & Broccoli Chickpeas Stew
24,Boston_bull,Boston terrier,Atopy,1.0,"Sardines, Kale, Chickpeas",Sardines & Kale Chickpeas Stew
24,Boston_bull,Boston terrier,Atopy,1.0,"Salmon, Sweet potato, Broccoli, Chickpeas, Blueberry",Skin Glow Salmon Bowl
24,Boston_bull,Boston terrier,Cataracts,1.0,"Beef, Chickpeas",Beef & Chickpeas Stew
24,Boston_bull,Boston terrier,Cataracts,1.0,"Beef, Sweet potato, Chickpeas",Beef & Sweet potato Chickpeas Stew
24,Boston_bull,Boston terrier,Atopy,1.0,"Herring, Spinach, Chickpeas",Herring & Spinach Chickpeas Stew
24,Boston_bull,Boston terrier,Atopy,1.0,"Herring, Sweet potato, Chickpeas",Herring & Sweet potato Chickpeas Stew
24,Boston_bull,Boston terrier,Atopy,1.0,"Egg (whole), Sweet potato, Spinach, Broccoli, Flaxseed oil",Itch Relief Egg Mix
24,Boston_bull,Boston terrier,Atopy,1.0,"Mackerel, Broccoli, Chickpeas",Mackerel & Broccoli Chickpeas Stew
24,Boston_bull,Boston terrier,"Craniomandibular osteopathy (""lion jaw"")",0.0,"Bone Broth, Sardine, Egg Yolk, Pumpkin Seeds, Broccoli, Salmon",Wellness Bowl
24,Boston_bull,Boston terrier,Deafness,1.0,"Sardine, Pumpkin Seeds, Egg Yolk, Spinach, Blueberry",Anti-Inflammatory Wellness Bowl
24,Boston_bull,Boston terrier,Demodicosis/ Demodectic mange,1.0,"Pumpkin Seeds, Broccoli, Sunflower Seeds, Salmon, Sardine, Yogurt, Carrot",Wellness Bowl
24,Boston_bull,Boston terrier,Cataracts,1.0,"Egg yolk, Pumpkin, Broccoli, Carrot, Blueberry",Bright Eyes Egg yolk Bowl
24,Boston_bull,Boston terrier,Cataracts,1.0,"Sardine, Pumpkin, Kale, Spinach, Blueberry",Clear Sight Sardine Dinner
24,Boston_bull,Boston terrier,Cataracts,1.0,"Egg yolk, Kale, Blueberries",Egg yolk & Kale Bowl with Blueberries
24,Boston_bull,Boston terrier,Corneal dystrophy,1.0,"Carrot, Salmon, Broccoli, Pumpkin Seeds, Egg, Kale",Eye Health Bowl
24,Boston_bull,Boston terrier,Cataracts,1.0,"Broccoli, Sunflower Seeds, Kale, Spinach, Salmon, Carrot, Pumpkin Seeds",Eye Health Bowl
24,Boston_bull,Boston terrier,Cleft lip/palate,1.0,"Spinach, Pumpkin Seeds, Chicken Liver, Broccoli, Beef Liver, Egg",Wellness Bowl
24,Boston_bull,Boston terrier,Atopy,1.0,"Beef, Blueberries",Beef & Blueberries Bowl
24,Boston_bull,Boston terrier,Cleft lip/palate,1.0,"Beef, Pumpkin, Lentils",Beef & Pumpkin Lentils Stew
24,Boston_bull,Boston terrier,Hydrocephalus,1.0,"Salmon, Sweet potato, Sunflower seeds",Salmon & Sweet potato with Sunflower seeds
24,Boston_bull,Boston terrier,Hydrocephalus,1.0,"Salmon, Spinach, Sweet potato",Salmon with Spinach & Sweet potato
24,Boston_bull,Boston terrier,Hydrocephalus,1.0,"Sardines, Spinach, Cod liver oil",Sardines & Spinach with Cod liver oil
24,Boston_bull,Boston terrier,Hydrocephalus,1.0,"Sardines, Spinach, Sunflower seeds",Sardines & Spinach with Sunflower seeds
24,Boston_bull,Boston terrier,Hemivertebra,1.0,"Chicken feet, Spinach, Brown rice",Chicken feet & Spinach Brown Rice Bowl
24,Boston_bull,Boston terrier,Hemivertebra,1.0,"Chicken feet, Spinach, Oats",Chicken feet & Spinach Oat Porridge
24,Boston_bull,Boston terrier,Hydrocephalus,1.0,"Eggs, Sweet potato, Broccoli, Spinach, Blueberry",Seizure Shield Eggs Plate
24,Boston_bull,Boston terrier,Hyperadrenocorticism (Cushing's syndrome),0.0,"Chicken breast, Barley",Chicken breast & Barley Bowl
24,Boston_bull,Boston terrier,Hyperadrenocorticism (Cushing's syndrome),0.0,"Chicken breast, Oats",Chicken breast & Oats Porridge
24,Boston_bull,Boston terrier,Hyperadrenocorticism (Cushing's syndrome),0.0,"Eggs, Barley",Eggs & Barley Bowl
24,Boston_bull,Boston terrier,Hyperadrenocorticism (Cushing's syndrome),0.0,"Sardine (small), Rice, Green beans, Broccoli, Flaxseed",Endo Care Sardine (small) Dinner
24,Boston_bull,Boston terrier,Hyperadrenocorticism (Cushing's syndrome),0.0,"Turkey, Barley, Broccoli, Spinach, Sunflower seeds",Gland Guard Turkey Mix
24,Boston_bull,Boston terrier,Atopy,1.0,"Beef, Chickpeas",Beef & Chickpeas Stew
24,Boston_bull,Boston terrier,Atopy,1.0,"Sardine, Oat, Chickpeas, Kale, Flaxseed",Coat Shine Sardine Stew
24,Boston_bull,Boston terrier,Atopy,1.0,"Egg yolk, Pumpkin, Kale, Spinach, Blueberries",Derma Care Egg yolk Dinner
24,Boston_bull,Boston terrier,Atopy,1.0,"Beef, Oat, Broccoli, Chickpeas, Apples (no seeds)",Fur Renewal Beef Plate
24,Boston_bull,Boston terrier,Hemivertebra,1.0,"Shark cartilage, Oats",Shark cartilage & Oats Porridge
24,Boston_bull,Boston terrier,Hemivertebra,1.0,"Salmon, Sweet potato, Spinach, Broccoli, Pumpkin seeds",Strong Bones Salmon Mix
24,Boston_bull,Boston terrier,Hydrocephalus,1.0,"Salmon, Sweet potato, Broccoli, Spinach, Blueberry",Brain Boost Salmon Bowl #1
24,Boston_bull,Boston terrier,Glaucoma,1.0,"Herring, Oats, Broccoli, Bell pepper, Sunflower seeds",Retina Guard Herring Mix
24,Boston_bull,Boston terrier,Glaucoma,1.0,"Salmon, Broccoli, Brown rice",Salmon & Broccoli Brown Rice Bowl
24,Boston_bull,Boston terrier,Hydrocephalus,1.0,"Mackerel, Spinach, Sweet potato",Mackerel with Spinach & Sweet potato
24,Boston_bull,Boston terrier,Hydrocephalus,1.0,"Chicken, Sweet potato, Spinach, Broccoli, Sunflower seeds",Nerve Care Chicken Mix
24,Boston_bull,Boston terrier,Hydrocephalus,1.0,"Sardine, Sweet potato, Spinach, Broccoli, Pumpkin seeds",Neuro Shield Sardine Stew #2
24,Boston_bull,Boston terrier,Hydrocephalus,1.0,"Salmon, Mackerel, Spinach",Salmon & Mackerel Stew with Spinach
24,Boston_bull,Boston terrier,Hydrocephalus,1.0,"Salmon, Sardines, Spinach",Salmon & Sardines Stew with Spinach
24,Boston_bull,Boston terrier,Hydrocephalus,1.0,"Salmon, Sardines, Sweet potato",Salmon & Sardines Stew with Sweet potato
24,Boston_bull,Boston terrier,Fold dermatitis/pyoderma,1.0,"Salmon, Pumpkin Seeds, Sunflower Seeds, Yogurt, Carrot, Egg",Skin & Coat Repair Bowl
24,Boston_bull,Boston terrier,Hydrocephalus,1.0,"Salmon, Spinach, Brazil nuts",Salmon & Spinach with Brazil nuts
24,Boston_bull,Boston terrier,Hydrocephalus,1.0,"Salmon, Spinach, Cod liver oil",Salmon & Spinach with Cod liver oil
24,Boston_bull,Boston terrier,Hydrocephalus,1.0,"Salmon, Spinach, Sunflower seeds",Salmon & Spinach with Sunflower seeds
24,Boston_bull,Boston terrier,Hydrocephalus,1.0,"Salmon, Sweet potato, Cod liver oil",Salmon & Sweet potato with Cod liver oil
24,Boston_bull,Boston terrier,Hemivertebra,1.0,"Egg (whole), Oats, Broccoli, Spinach, Bone broth",Cartilage Care Egg Dinner
24,Boston_bull,Boston terrier,Fold dermatitis/pyoderma,1.0,"Oysters, Sweet potato, Chickpeas",Oysters & Sweet potato Chickpeas Stew
24,Boston_bull,Boston terrier,Fold dermatitis/pyoderma,1.0,"Salmon, Carrot, Chickpeas",Salmon & Carrot Chickpeas Stew
24,Boston_bull,Boston terrier,Hemivertebra,1.0,"Chicken sternum cartilage, Brown rice",Chicken sternum cartilage & Brown rice Bowl
24,Boston_bull,Boston terrier,Hemivertebra,1.0,"Chicken sternum cartilage, Oats",Chicken sternum cartilage & Oats Porridge
24,Boston_bull,Boston terrier,Hemivertebra,1.0,"Chicken feet, Brown rice, Spinach, Broccoli, Pumpkin seeds",Flex & Move Chicken feet Stew
24,Boston_bull,Boston terrier,Hemivertebra,1.0,"Green-lipped mussel, Brown rice",Green-lipped mussel & Brown rice Bowl
24,Boston_bull,Boston terrier,Hemivertebra,1.0,"Green-lipped mussel, Oats",Green-lipped mussel & Oats Porridge
24,Boston_bull,Boston terrier,Hemivertebra,1.0,"Sardine, Sweet potato, Broccoli, Spinach, Bone broth",Joint Shield Sardine Bowl
24,Boston_bull,Boston terrier,Glaucoma,1.0,"Salmon, Kale, Spinach, Broccoli, Pumpkin Seeds, Blueberry",Eye Health Bowl
24,Boston_bull,Boston terrier,Hemivertebra,1.0,"Beef trachea, Brown rice, Broccoli, Spinach, Bone broth",Joint Support Beef trachea Plate
24,Boston_bull,Boston terrier,Hemivertebra,1.0,"Salmon, Brown rice",Salmon & Brown rice Bowl
24,Boston_bull,Boston terrier,Hemivertebra,1.0,"Salmon, Oats",Salmon & Oats Porridge
24,Boston_bull,Boston terrier,Hemivertebra,1.0,"Sardines, Brown rice",Sardines & Brown rice Bowl
24,Boston_bull,Boston terrier,Hemivertebra,1.0,"Shark cartilage, Brown rice",Shark cartilage & Brown rice Bowl
24,Boston_bull,Boston terrier,Demodicosis/ Demodectic mange,1.0,"Salmon, Sweet potato, Carrot, Spinach, Blueberry",Skin Glow Salmon Bowl #1
24,Boston_bull,Boston terrier,Demodicosis/ Demodectic mange,1.0,"Tuna, Blueberries",Tuna & Blueberries Bowl
24,Boston_bull,Boston terrier,Glaucoma,1.0,"Salmon, Kale, Blueberries",Salmon & Kale Bowl with Blueberries
24,Boston_bull,Boston terrier,Glaucoma,1.0,"Salmon, Kale, Brown rice",Salmon & Kale Brown Rice Bowl
24,Boston_bull,Boston terrier,Glaucoma,1.0,"Salmon, Kale, Oats",Salmon & Kale Oat Porridge
24,Boston_bull,Boston terrier,Glaucoma,1.0,"Salmon, Spinach, Brown rice",Salmon & Spinach Brown Rice Bowl
24,Boston_bull,Boston terrier,Glaucoma,1.0,"Salmon, Spinach, Oats",Salmon & Spinach Oat Porridge
24,Boston_bull,Boston terrier,Glaucoma,1.0,"Sardines, Kale, Brown rice",Sardines & Kale Brown Rice Bowl
24,Boston_bull,Boston terrier,Glaucoma,1.0,"Sardines, Spinach, Brown rice",Sardines & Spinach Brown Rice Bowl
24,Boston_bull,Boston terrier,Glaucoma,1.0,"Sardines, Spinach, Oats",Sardines & Spinach Oat Porridge
24,Boston_bull,Boston terrier,Glaucoma,1.0,"Egg yolk, Pumpkin, Spinach, Carrot, Cod liver oil",Vision Shield Egg yolk Stew
24,Boston_bull,Boston terrier,Hemivertebra,1.0,"Beef trachea, Brown rice",Beef trachea & Brown rice Bowl
24,Boston_bull,Boston terrier,Hemivertebra,1.0,"Beef trachea, Oats",Beef trachea & Oats Porridge
24,Boston_bull,Boston terrier,Hemivertebra,1.0,"Bone broth, Brown rice",Bone broth & Brown rice Bowl
24,Boston_bull,Boston terrier,Hemivertebra,1.0,"Bone broth, Oats",Bone broth & Oats Porridge
24,Boston_bull,Boston terrier,Fold dermatitis/pyoderma,1.0,"Egg (whole), Sweet potato, Carrot, Spinach, Blueberry",Skin Glow Egg Bowl #1
24,Boston_bull,Boston terrier,Glaucoma,1.0,"Salmon, Sweet potato, Kale, Spinach, Blueberry",Bright Eyes Salmon Bowl #1
24,Boston_bull,Boston terrier,Hemivertebra,1.0,"Bone Broth, Egg Yolk, Salmon, Chicken Feet, Pumpkin Seeds",Joint & Bone Support Stew
24,Boston_bull,Boston terrier,Patellar luxation,1.0,"Chicken Feet, Salmon, Bone Broth, Sweet Potato",Joint & Bone Support Stew
24,Boston_bull,Boston terrier,Hydrocephalus,1.0,"Sardine, Blueberry, Sweet Potato, Sunflower Seeds, Pumpkin Seeds",Neuro Support Bowl
24,Boston_bull,Boston terrier,Hyperadrenocorticism (Cushing's syndrome),0.0,"Chicken Breast, Sweet Potato, Blueberry, Salmon, Egg White",Metabolic Balance Bowl
24,Boston_bull,Boston terrier,"Keratoconjunctivitis sicca (KCS) - ""dry eye""",1.0,"Salmon, Carrot, Kale, Broccoli, Pumpkin Seeds, Pumpkin",Eye Health Bowl
24,Boston_bull,Boston terrier,Glaucoma,1.0,"Sardine, Brown rice, Carrot, Broccoli, Blueberry",Clear Sight Sardine Dinner #3
24,Boston_bull,Boston terrier,Glaucoma,1.0,"Egg yolk, Sweet potato, Brown rice",Egg yolk & Sweet potato Brown Rice Bowl
24,Boston_bull,Boston terrier,Glaucoma,1.0,"Egg yolk, Sweet potato, Oats",Egg yolk & Sweet potato Oat Porridge
24,Boston_bull,Boston terrier,Glaucoma,1.0,"Mackerel, Sweet potato, Bell pepper, Kale, Blueberry",Eye Protect Mackerel Plate
24,Boston_bull,Boston terrier,Glaucoma,1.0,"Herring, Bell pepper, Brown rice",Herring & Bell pepper Brown Rice Bowl
24,Boston_bull,Boston terrier,Glaucoma,1.0,"Herring, Bell pepper, Oats",Herring & Bell pepper Oat Porridge
24,Boston_bull,Boston terrier,Glaucoma,1.0,"Mackerel, Broccoli, Brown rice",Mackerel & Broccoli Brown Rice Bowl
24,Boston_bull,Boston terrier,Glaucoma,1.0,"Mackerel, Broccoli, Oats",Mackerel & Broccoli Oat Porridge
24,Boston_bull,Boston terrier,Fold dermatitis/pyoderma,1.0,"Herring, Chickpeas",Herring & Chickpeas Stew
24,Boston_bull,Boston terrier,Fold dermatitis/pyoderma,1.0,"Herring, Pumpkin, Chickpeas",Herring & Pumpkin Chickpeas Stew
24,Boston_bull,Boston terrier,Fold dermatitis/pyoderma,1.0,"Yogurt, Pumpkin, Kale, Carrot, Flaxseed",Itch Relief Yogurt Mix #4
24,Boston_bull,Boston terrier,Fold dermatitis/pyoderma,1.0,"Mackerel, Chickpeas",Mackerel & Chickpeas Stew
24,Boston_bull,Boston terrier,Fold dermatitis/pyoderma,1.0,"Mackerel, Pumpkin, Chickpeas",Mackerel & Pumpkin Chickpeas Stew
24,Boston_bull,Boston terrier,Fold dermatitis/pyoderma,1.0,"Oysters, Carrot, Chickpeas",Oysters & Carrot Chickpeas Stew
24,Boston_bull,Boston terrier,Fold dermatitis/pyoderma,1.0,"Oysters, Spinach, Chickpeas",Oysters & Spinach Chickpeas Stew
24,Boston_bull,Boston terrier,Demodicosis/ Demodectic mange,1.0,"Beef, Sweet potato, Chickpeas",Beef & Sweet potato Chickpeas Stew
24,Boston_bull,Boston terrier,Demodicosis/ Demodectic mange,1.0,"Chicken, Chickpeas",Chicken & Chickpeas Stew
24,Boston_bull,Boston terrier,Fold dermatitis/pyoderma,1.0,"Salmon, Kale, Chickpeas",Salmon & Kale Chickpeas Stew
24,Boston_bull,Boston terrier,Fold dermatitis/pyoderma,1.0,"Salmon, Spinach, Chickpeas",Salmon & Spinach Chickpeas Stew
24,Boston_bull,Boston terrier,Fold dermatitis/pyoderma,1.0,"Sardines, Carrot, Chickpeas",Sardines & Carrot Chickpeas Stew
24,Boston_bull,Boston terrier,Fold dermatitis/pyoderma,1.0,"Sardines, Kale, Chickpeas",Sardines & Kale Chickpeas Stew
24,Boston_bull,Boston terrier,Demodicosis/ Demodectic mange,1.0,"Oysters, Sweet potato, Chickpeas",Oysters & Sweet potato Chickpeas Stew
24,Boston_bull,Boston terrier,Demodicosis/ Demodectic mange,1.0,"Salmon, Bell pepper, Chickpeas",Salmon & Bell pepper Chickpeas Stew
24,Boston_bull,Boston terrier,Demodicosis/ Demodectic mange,1.0,"Salmon, Broccoli, Chickpeas",Salmon & Broccoli Chickpeas Stew
25,Bouvier_des_Flandres,Bouvier des Flandres,Cataracts,1.0,"Beef, Chickpeas",Beef & Chickpeas Stew
25,Bouvier_des_Flandres,Bouvier des Flandres,Cataracts,1.0,"Sardine, Pumpkin, Kale, Spinach, Blueberry",Clear Sight Sardine Dinner
25,Bouvier_des_Flandres,Bouvier des Flandres,Cataracts,1.0,"Egg yolk, Kale, Blueberries",Egg yolk & Kale Bowl with Blueberries
25,Bouvier_des_Flandres,Bouvier des Flandres,Cataracts,1.0,"Egg yolk, Kale, Chickpeas",Egg yolk & Kale Chickpeas Stew
25,Bouvier_des_Flandres,Bouvier des Flandres,Cataracts,1.0,"Egg yolk, Spinach, Chickpeas",Egg yolk & Spinach Chickpeas Stew
25,Bouvier_des_Flandres,Bouvier des Flandres,Cataracts,1.0,"Herring, Pumpkin, Bell pepper, Chickpeas, Blueberry",Eye Protect Herring Plate
25,Bouvier_des_Flandres,Bouvier des Flandres,Cataracts,1.0,"Herring, Bell pepper, Chickpeas",Herring & Bell pepper Chickpeas Stew
25,Bouvier_des_Flandres,Bouvier des Flandres,Cataracts,1.0,"Mackerel, Peas, Chickpeas",Mackerel & Peas Chickpeas Stew
